"Observation Time","Wind Speed (knots)","Wind Speed (mph)","Wind Speed (m/s)",Latitude,Longitude,"Affected County"
"2019-05-31 17:30:00",50,57.54,25.72,36.47,-77.06,"Hertford County NC"
"2019-05-31 18:15:00",50,57.54,25.72,35.6179,-78.6512,"Wake County NC"
"2019-05-31 18:18:00",50,57.54,25.72,35.7796,-78.6701,"Wake County NC"
"2019-05-31 18:25:00",56,64.44,28.81,34.48,-78.82,"Bladen County NC"
"2019-05-31 18:41:00",50,57.54,25.72,35.38,-77.26,"Pitt County NC"
"2019-05-31 18:46:00",50,57.54,25.72,35.42,-77.23,"Pitt County NC"
"2019-05-31 19:05:00",50,57.54,25.72,35.51,-76.99,"Beaufort County NC"
"2019-05-31 20:10:00",50,57.54,25.72,34.9334,-77.7768,"Duplin County NC"
"2019-06-02 15:20:00",50,57.54,25.72,36.3,-76.23,"Pasquotank County NC"
"2019-06-02 16:00:00",52,59.84,26.75,34.11,-77.88,"New Hanover County NC"
"2019-06-02 16:02:00",56,64.44,28.81,34.09,-77.89,"New Hanover County NC"
"2019-06-02 17:00:00",52,59.84,26.75,34.07,-77.89,"New Hanover County NC"
"2019-06-05 14:01:00",50,57.54,25.72,35.37,-78.8,"Harnett County NC"
"2019-06-05 14:20:00",50,57.54,25.72,35.51,-78.74,"Harnett County NC"
"2019-06-05 14:27:00",50,57.54,25.72,35.4434,-78.5371,"Johnston County NC"
"2019-06-05 14:52:00",50,57.54,25.72,36.14,-78.1,"Franklin County NC"
"2019-06-05 15:13:00",50,57.54,25.72,35.76,-78.03,"Wilson County NC"
"2019-06-05 15:22:00",50,57.54,25.72,35.81,-77.93,"Wilson County NC"
"2019-06-05 15:23:00",50,57.54,25.72,36.2021,-77.7902,"Halifax County NC"
"2019-06-05 15:25:00",50,57.54,25.72,35.6589,-77.8446,"Wilson County NC"
"2019-06-05 15:40:00",50,57.54,25.72,35.6079,-77.8203,"Wilson County NC"
"2019-06-05 15:58:00",50,57.54,25.72,35.58,-77.77,"Greene County NC"
"2019-06-05 16:00:00",50,57.54,25.72,35.8532,-77.4339,"Edgecombe County NC"
"2019-06-05 16:20:00",50,57.54,25.72,36.44,-77.11,"Hertford County NC"
"2019-06-05 16:46:00",50,57.54,25.72,36.43,-76.85,"Gates County NC"
"2019-06-17 19:57:00",50,57.54,25.72,35.155,-82.852,"Transylvania County NC"
"2019-06-17 21:32:00",50,57.54,25.72,35.405,-81.134,"Lincoln County NC"
"2019-06-20 11:10:00",55,63.29,28.29,36.149,-80.8693,"Yadkin County NC"
"2019-06-20 11:34:00",55,63.29,28.29,36.4118,-80.2201,"Stokes County NC"
"2019-06-20 11:43:00",50,57.54,25.72,36.3497,-80.0388,"Stokes County NC"
"2019-06-20 11:49:00",55,63.29,28.29,36.2963,-80.1555,"Stokes County NC"
"2019-06-20 11:54:00",50,57.54,25.72,35.68,-80.86,"Iredell County NC"
"2019-06-20 12:03:00",55,63.29,28.29,36.4009,-79.7666,"Rockingham County NC"
"2019-06-20 12:04:00",50,57.54,25.72,36.24,-80.06,"Forsyth County NC"
"2019-06-20 12:11:00",55,63.29,28.29,36.3179,-79.6901,"Rockingham County NC"
"2019-06-20 12:14:00",50,57.54,25.72,36.1711,-79.9043,"Guilford County NC"
"2019-06-20 12:18:00",65,74.8,33.44,36.5372,-79.3967,"Caswell County NC"
"2019-06-20 12:21:00",55,63.29,28.29,36.2859,-79.5856,"Rockingham County NC"
"2019-06-20 12:30:00",50,57.54,25.72,36.13,-79.78,"Guilford County NC"
"2019-06-20 12:32:00",50,57.54,25.72,36.1128,-79.7565,"Guilford County NC"
"2019-06-20 12:35:00",50,57.54,25.72,36.1131,-79.7754,"Guilford County NC"
"2019-06-20 12:38:00",50,57.54,25.72,36.1186,-79.7713,"Guilford County NC"
"2019-06-20 12:45:00",50,57.54,25.72,36.41,-79.0791,"Person County NC"
"2019-06-20 12:50:00",50,57.54,25.72,36.1,-79.45,"Alamance County NC"
"2019-06-20 12:51:00",50,57.54,25.72,36.26,-79.05,"Person County NC"
"2019-06-20 12:57:00",50,57.54,25.72,36.5253,-78.8506,"Person County NC"
"2019-06-20 12:59:00",50,57.54,25.72,35.8195,-79.8071,"Randolph County NC"
"2019-06-20 13:01:00",50,57.54,25.72,36.2744,-78.9302,"Person County NC"
"2019-06-20 13:02:00",50,57.54,25.72,36.0983,-79.4282,"Alamance County NC"
"2019-06-20 13:03:00",50,57.54,25.72,36.0835,-79.437,"Alamance County NC"
"2019-06-20 13:04:00",50,57.54,25.72,36.0594,-79.4284,"Alamance County NC"
"2019-06-20 13:09:00",50,57.54,25.72,36.2743,-78.9293,"Person County NC"
"2019-06-20 13:10:00",50,57.54,25.72,35.85,-79.5703,"Randolph County NC"
"2019-06-20 13:23:00",50,57.54,25.72,35.927,-79.0357,"Orange County NC"
"2019-06-20 13:25:00",50,57.54,25.72,35.9857,-79.2213,"Orange County NC"
"2019-06-20 13:28:00",50,57.54,25.72,36,-78.9,"Durham County NC"
"2019-06-20 13:34:00",50,57.54,25.72,35.95,-79.05,"Orange County NC"
"2019-06-20 13:40:00",50,57.54,25.72,35.78,-79.37,"Chatham County NC"
"2019-06-20 13:45:00",50,57.54,25.72,36.44,-77.91,"Halifax County NC"
"2019-06-20 13:50:00",50,57.54,25.72,36.39,-78.11,"Warren County NC"
"2019-06-20 14:00:00",50,57.54,25.72,35.571,-80.454,"Rowan County NC"
"2019-06-20 14:05:00",50,57.54,25.72,36.5,-77.65,"Northampton County NC"
"2019-06-20 14:15:00",50,57.54,25.72,36.45,-77.56,"Northampton County NC"
"2019-06-20 14:20:00",50,57.54,25.72,36.0114,-77.7726,"Edgecombe County NC"
"2019-06-20 14:24:00",50,57.54,25.72,35.796,-78.5344,"Wake County NC"
"2019-06-20 14:25:00",50,57.54,25.72,36.0062,-77.8679,"Nash County NC"
"2019-06-20 14:30:00",50,57.54,25.72,36.27,-77.29,"Northampton County NC"
"2019-06-20 14:33:00",50,57.54,25.72,35.6088,-80.0203,"Randolph County NC"
"2019-06-20 14:34:00",50,57.54,25.72,36.44,-77.23,"Northampton County NC"
"2019-06-20 14:35:00",50,57.54,25.72,36.51,-77.19,"Northampton County NC"
"2019-06-20 14:36:00",55,63.29,28.29,35.407,-80.611,"Cabarrus County NC"
"2019-06-20 14:40:00",50,57.54,25.72,35.6137,-79.9561,"Randolph County NC"
"2019-06-20 14:41:00",50,57.54,25.72,36.44,-77.11,"Hertford County NC"
"2019-06-20 14:45:00",50,57.54,25.72,36.38,-76.98,"Hertford County NC"
"2019-06-20 14:48:00",50,57.54,25.72,35.37,-80.79,"Mecklenburg County NC"
"2019-06-20 14:50:00",50,57.54,25.72,36.29,-76.99,"Hertford County NC"
"2019-06-20 14:51:00",50,57.54,25.72,36.39,-76.94,"Hertford County NC"
"2019-06-20 14:54:00",50,57.54,25.72,36.36,-76.91,"Hertford County NC"
"2019-06-20 14:57:00",50,57.54,25.72,36.25,-76.79,"Hertford County NC"
"2019-06-20 15:00:00",50,57.54,25.72,36.18,-77.22,"Bertie County NC"
"2019-06-20 15:03:00",50,57.54,25.72,36.11,-77.18,"Bertie County NC"
"2019-06-20 15:10:00",50,57.54,25.72,35.5775,-80.0976,"Davidson County NC"
"2019-06-20 15:11:00",50,57.54,25.72,35.45,-80.22,"Stanly County NC"
"2019-06-20 15:14:00",50,57.54,25.72,35.58,-79.47,"Chatham County NC"
"2019-06-20 15:16:00",50,57.54,25.72,35.5603,-80.0122,"Randolph County NC"
"2019-06-20 15:25:00",50,57.54,25.72,36.4,-76.27,"Camden County NC"
"2019-06-20 15:27:00",50,57.54,25.72,36.44,-76.4,"Pasquotank County NC"
"2019-06-20 15:30:00",50,57.54,25.72,35.85,-77.07,"Martin County NC"
"2019-06-20 15:35:00",50,57.54,25.72,36.3,-76.22,"Pasquotank County NC"
"2019-06-20 15:37:00",50,57.54,25.72,36.32,-76.31,"Pasquotank County NC"
"2019-06-20 15:39:00",50,57.54,25.72,36.41,-76.09,"Currituck County NC"
"2019-06-20 15:40:00",50,57.54,25.72,34.69,-79.52,"Scotland County NC"
"2019-06-20 15:41:00",50,57.54,25.72,35.73,-79.65,"Randolph County NC"
"2019-06-20 15:44:00",50,57.54,25.72,35.51,-79.76,"Randolph County NC"
"2019-06-20 15:45:00",50,57.54,25.72,35.67,-76.78,"Beaufort County NC"
"2019-06-20 15:55:00",50,57.54,25.72,35.29,-79.73,"Montgomery County NC"
"2019-06-20 15:58:00",50,57.54,25.72,36.49,-75.92,"Currituck County NC"
"2019-06-20 15:59:00",50,57.54,25.72,35.62,-76.64,"Beaufort County NC"
"2019-06-20 16:00:00",50,57.54,25.72,35.5699,-79.5814,"Randolph County NC"
"2019-06-20 16:04:00",60,69.05,30.87,36.17,-75.75,"Dare County NC"
"2019-06-20 16:05:00",68,78.25,34.98,36.18,-75.75,"Dare County NC"
"2019-06-20 16:06:00",60,69.05,30.87,36.12,-75.73,"Dare County NC"
"2019-06-20 16:07:00",50,57.54,25.72,35.6741,-78.63,"Wake County NC"
"2019-06-20 16:08:00",50,57.54,25.72,35.692,-78.6416,"Wake County NC"
"2019-06-20 16:15:00",60,69.05,30.87,36.01,-75.66,"Dare County NC"
"2019-06-20 16:16:00",55,63.29,28.29,35.91,-76.03,"Tyrrell County NC"
"2019-06-20 16:21:00",60,69.05,30.87,36,-75.67,"Dare County NC"
"2019-06-20 16:40:00",50,57.54,25.72,35.53,-76.23,"Hyde County NC"
"2019-06-20 16:49:00",52,59.84,26.75,33.9,-78.06,"Brunswick County NC"
"2019-06-21 22:01:00",50,57.54,25.72,35.422,-83.988,"Graham County NC"
"2019-06-21 22:26:00",50,57.54,25.72,35.306,-83.645,"Swain County NC"
"2019-06-21 22:36:00",50,57.54,25.72,35.835,-82.908,"Madison County NC"
"2019-06-21 22:38:00",50,57.54,25.72,35.29,-83.49,"Macon County NC"
"2019-06-21 22:50:00",50,57.54,25.72,35.651,-82.818,"Buncombe County NC"
"2019-06-21 22:51:00",50,57.54,25.72,35.271,-83.299,"Jackson County NC"
"2019-06-21 22:53:00",50,57.54,25.72,35.05,-83.92,"Clay County NC"
"2019-06-21 23:02:00",50,57.54,25.72,35.941,-82.474,"Yancey County NC"
"2019-06-21 23:06:00",50,57.54,25.72,35.05,-83.61,"Clay County NC"
"2019-06-21 23:25:00",50,57.54,25.72,35.138,-82.936,"Transylvania County NC"
"2019-06-21 23:30:00",50,57.54,25.72,35.294,-82.769,"Transylvania County NC"
"2019-06-21 23:32:00",50,57.54,25.72,35.811,-82.051,"McDowell County NC"
"2019-06-21 23:44:00",50,57.54,25.72,35.84,-81.8,"Burke County NC"
"2019-06-22 14:15:00",50,57.54,25.72,35.181,-80.836,"Mecklenburg County NC"
"2019-06-22 14:38:00",50,57.54,25.72,35.023,-80.541,"Union County NC"
"2019-06-22 14:59:00",50,57.54,25.72,34.9949,-80.2825,"Anson County NC"
"2019-06-22 15:10:00",50,57.54,25.72,34.9862,-80.1025,"Anson County NC"
"2019-06-22 15:15:00",50,57.54,25.72,34.9457,-80.0563,"Anson County NC"
"2019-06-22 15:33:00",50,57.54,25.72,34.8387,-79.8673,"Richmond County NC"
"2019-06-22 15:43:00",50,57.54,25.72,34.9559,-79.7715,"Richmond County NC"
