STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DSND,DSNW,EMSD,EMSN,EMXP,PRCP,SNOW
USW00013881,"CHARLOTTE DOUGLAS AIRPORT, NC US",35.2236,-80.9552,221.9,2011-02,0,0,0,0,0.98,3.44,0
USC00314055,"HIGHLANDS, NC US",35.05646,-83.19822,1173.5,2011-02,,,,,2.25,3.07,
USW00093785,"CHAPEL HILL WILLIAMS AIRPORT, NC US",35.93333,-79.06417,156.1,2011-02,,,,,0.7,2.05,
USW00093782,"LAURINBURG MAXTON AIRPORT, NC US",34.79167,-79.36611,67.1,2011-02,,,,,1.22,3.63,
USW00093783,"BURLINGTON ALAMANCE REGIONAL AIRPORT, NC US",36.04667,-79.47694,188.1,2011-02,,,,,0.8,2.33,
USC00316236,"NORTH FORK 2, NC US",35.66308,-82.34446,755.9,2011-02,,,,,0.76,3.12,
USC00318778,"TURNERSBURG, NC US",35.9065,-80.8142,261.5,2011-02,,,,,0.61,1.31,
USR0000NRCK,"ROCKINGHAM NORTH CAROLINA, NC US",34.96,-79.69,121.9,2011-02,,,,,,,
USC00316001,"MURPHY 4 ESE, NC US",35.0714,-83.9684,487.7,2011-02,0,0,0,0.1,0.67,2.42,0.1
USC00316122,"NEW HILL, NC US",35.68107,-78.91557,97.5,2011-02,,,,,0.87,1.31,
USR0000NHOF,"HOFMANN FOREST NORTH CAROLINA, NC US",34.825,-77.3219,12.8,2011-02,,,,,,,
USC00314063,"HIGH POINT, NC US",35.96743,-79.97086,274.3,2011-02,,,,,0.48,1.59,
US1NCML0001,"BAKERSVILLE 5.4 N, NC US",36.092,-82.175,1168,2011-02,,,,,0.89,2.15,
US1NCML0002,"BAKERSVILLE 2.5 SE, NC US",35.989,-82.128,893.1,2011-02,,,,,0.9,2.3,
USW00013776,"LUMBERTON REGIONAL AIRPORT, NC US",34.608,-79.0591,36.9,2011-02,,,,,1.57,3.52,
US1NCCR0012,"MOREHEAD CITY 0.6 NW, NC US",34.73,-76.74,4,2011-02,,,,,1.63,3.29,
US1NCCR0018,"NEWPORT 2.0 WSW, NC US",34.781145,-76.895706,7,2011-02,,,,,1.45,3.07,
US1NCCR0016,"MOREHEAD CITY 6.0 WNW, NC US",34.730195,-76.831405,10.1,2011-02,,,,,0.58,3.59,
USC00316256,"NORTH WILKESBORO, NC US",36.1638,-81.1536,341.4,2011-02,0,0,0,0,1.2,2.27,0
USC00317346,"ROBBINSVILLE 1 S, NC US",35.2989,-83.8128,691.9,2011-02,,,,,1.11,2.93,
USC00317344,"ROBBINSVILLE AG 5 NE, NC US",35.3763,-83.70013,710.2,2011-02,,,,,0.94,2.62,
USC00318430,"SWANN, NC US",35.3952,-79.0899,106.7,2011-02,,,,,0.9,1.93,
US1NCFK0002,"YOUNGSVILLE 4.1 SE, NC US",35.988059,-78.419585,128.9,2011-02,0,0,0,0.3,0.56,0.73,0.3
US1NCWN0003,"WILSON 2.1 NNW, NC US",35.760723,-77.93668,49.1,2011-02,,,,,0.68,1.72,
US1NCFK0003,"YOUNGSVILLE 1.2 E, NC US",36.025944,-78.454911,137.2,2011-02,,,,,1.01,1.72,
US1NCWN0006,"SIMS 4.0 SW, NC US",35.7208,-78.1108,68.9,2011-02,,,,,0.55,1.47,
US1NCAG0001,"SPARTA 3.5 SSW, NC US",36.458975,-81.152517,946.1,2011-02,0,0,0,0,1.06,2.23,0
US1NCCR0020,"HARKERS ISLAND 3.2 NE, NC US",34.7315,-76.51765,2.1,2011-02,,,,,1.59,3.17,
USR0000NBAC,"BACK ISLAND NORTH CAROLINA, NC US",34.5328,-77.7219,6.1,2011-02,,,,,,,
USW00013748,"WILMINGTON INTERNATIONAL AIRPORT, NC US",34.2675,-77.8997,10.1,2011-02,0,0,0,0,2.12,4.8,0
US1NCCR0028,"OCEAN 0.5 S, NC US",34.7056,-76.9898,7,2011-02,0,0,0,0,1.89,3.73,0
USC00315177,"LUMBERTON, NC US",34.6269,-79.025,34.1,2011-02,,,,,1.58,3.52,
USC00315175,"LUMBER RIVER STATE PARK, NC US",34.3902,-79.0022,29.3,2011-02,,,,,1.62,3.84,
US1NCDP0003,"MOUNT OLIVE 2.4 SW, NC US",35.176286,-78.101772,48.2,2011-02,,,,,0.95,2.15,
USC00316380,"OLD FORT AG 3 W, NC US",35.6672,-82.1236,434.3,2011-02,,,,,1.11,2.05,
US1NCDP0002,"MOUNT OLIVE 9.6 ESE, NC US",35.141958,-77.911544,45.1,2011-02,,,,,1.01,2.13,
USW00013754,"HAVELOCK CHERRY POINT MCAS, NC US",34.9,-76.88333,8.8,2011-02,,,,,1.31,3.71,
USW00013872,"ASHEVILLE, NC US",35.5954,-82.5568,682.1,2011-02,0,0,0,0.3,0.8,2.44,0.6
US1NCMD0001,"MARION 4.7 NE, NC US",35.7344,-81.9537,375.8,2011-02,,,,,0.96,1.93,
USC00310724,"BENT CREEK, NC US",35.5044,-82.5966,643.1,2011-02,,,,,1.06,1.76,
USW00003758,"DURHAM 11 W, NC US",35.9705,-79.0931,171.3,2011-02,,,,,0.88,2.31,
US1NCHN0011,"ETOWAH 1.9 NW, NC US",35.33631944,-82.61565278,719.9,2011-02,,0,,0.2,0.75,1.33,0.2
US1NCHN0012,"EAST FLAT ROCK 0.5 NNE, NC US",35.291041,-82.414334,647.7,2011-02,,,,,1.6,3,
US1NCHN0013,"FLAT ROCK 4.7 NE, NC US",35.32015,-82.39926,667.5,2011-02,,,,,1.6,2.95,
US1NCPT0008,"GREENVILLE 1.4 SE, NC US",35.5857,-77.3553,20.7,2011-02,,,,,0.99,2.41,
USC00319423,"WILLARD 4 SW, NC US",34.6605,-78.0454,16.8,2011-02,,,,,2.36,4,
US1NCPT0007,"WINTERVILLE 3.5 W, NC US",35.5258,-77.4605,25.9,2011-02,,,,,0.84,2.24,
US1NCHN0010,"FLETCHER 0.8 W, NC US",35.43443621,-82.51635253,642.8,2011-02,,,,,1.3,2.24,
US1NCBD0002,"ELIZABETHTOWN 6.2 NW, NC US",34.6847098,-78.6903913,46,2011-02,,,,,1.16,2.56,
US1NCHN0019,"FLETCHER 2.5 E, NC US",35.441231,-82.45965,670.9,2011-02,,,,,1.05,2.2,
US1NCPT0004,"AYDEN 1.7 ESE, NC US",35.46134,-77.39285,21,2011-02,,,,,0.76,2.16,
US1NCBD0001,"BLADENBORO 2.0 NNW, NC US",34.565567,-78.811349,39.6,2011-02,,,,,1.97,3.82,
USC00317486,"ROSMAN, NC US",35.137,-82.8204,664.5,2011-02,,,,,1.9,3.7,
US1NCHN0015,"HENDERSONVILLE 9.6 ENE, NC US",35.385745,-82.3103188,845.5,2011-02,,0,,0.5,1.19,2.36,0.5
US1NCPT0001,"AYDEN 5.0 E, NC US",35.469,-77.333,14,2011-02,,,,,0.72,2.27,
US1NCHW0012,"CLYDE 1.5 SW, NC US",35.5193,-82.933,837.6,2011-02,,,,,1.15,2.42,
USC00318694,"TRANSOU, NC US",36.40039,-81.30525,863.8,2011-02,0,0,0,0,0.67,1.2,0
US1NCHN0018,"FLAT ROCK 1.5 S, NC US",35.25,-82.443,797.1,2011-02,,,,,1.71,3.18,
US1NCHW0010,"WAYNESVILLE 3.9 E, NC US",35.4943666,-82.9287333,1068.9,2011-02,,,,,1.06,2.32,
USC00318450,"SWANQUARTER FERRY, NC US",35.395,-76.326,0.9,2011-02,,,,,0.75,2.95,
US1NCHW0017,"CANTON 1.5 N, NC US",35.56776,-82.83938,847.6,2011-02,,,,,0.76,1.67,
USW00093740,"FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US",34.99139,-78.88028,56.7,2011-02,,,,,0.99,3.09,
US1NCHW0016,"CLYDE 0.6 SSE, NC US",35.526097,-82.907325,779.7,2011-02,,,,,0.94,2.28,
US1NCHW0015,"LAKE JUNALUSKA 5.1 N, NC US",35.600833,-82.980833,855.6,2011-02,,,,,0.88,1.96,
US1NCHW0014,"CANTON 10.3 S, NC US",35.3981,-82.815215,954.6,2011-02,,,,,1.6,2.82,
USW00093743,"SWANSBORO BOGUE FIELD MCAF, NC US",34.68333,-77.03333,6.4,2011-02,,,,,1.15,2.99,
US1NCAV0004,"LINVILLE 2.4 ENE, NC US",36.08502,-81.84612,1316.7,2011-02,,,,,1,2.45,
US1NCCR0001,"NEWPORT 0.2 SW, NC US",34.7857,-76.8633,9.1,2011-02,,,,,0.6,1.35,
USC00311949,"COLUMBIA AG GUM NECK, NC US",35.7109,-76.127,3,2011-02,,,,,0.55,2.62,
USR0000NCAS,"CASWELL GAME LANDS N. CAROLINA, NC US",36.3856,-79.2919,176.8,2011-02,,,,,,,
US1NCCR0009,"BEAUFORT 5.3 N, NC US",34.7971,-76.6708,2.1,2011-02,,,,,2.1,4.01,
US1NCHN0002,"FLETCHER 1.2 WSW, NC US",35.430765,-82.524227,645,2011-02,,,,,1.32,2.37,
USC00311820,"CLAYTON WTP, NC US",35.6408,-78.4633,91.4,2011-02,,,,,0.7,1.74,
US1NCHN0003,"LAUREL PARK 1.7 NW, NC US",35.330479,-82.51953,666.6,2011-02,,,,,1.39,3.05,
USC00311700,"CHATHAM WTP, NC US",35.73366,-79.00322,93.9,2011-02,,,,,1.05,2.34,
USC00319675,"YADKINVILLE 6 E, NC US",36.1306,-80.5481,266.7,2011-02,0,0,0,0,0.92,1.73,0
USC00319555,"W. KERR SCOTT RESV., NC US",36.1308,-81.2275,326.1,2011-02,,,,,1.25,2.5,
US1NCHN0004,"EAST FLAT ROCK 2.1 W, NC US",35.2817,-82.4564,737,2011-02,,,,,1.52,2.86,
US1NCHW0002,"MAGGIE VALLEY 2.9 ENE, NC US",35.5389,-83.0467,1051.6,2011-02,2,1,2,2.3,1.43,2.93,2.4
US1NCPT0012,"GREENVILLE 8.2 SSE, NC US",35.493524,-77.30815,14,2011-02,,,,,0.85,2.14,
USC00318221,"SPRUCE PINE 4 ENE, NC US",35.93246,-82.00232,850.4,2011-02,,,,,1.04,2.46,
US1NCPT0010,"FOUNTAIN 0.1 NE, NC US",35.674598,-77.637674,33.8,2011-02,,,,,0.72,2.18,
US1NCHW0005,"CANTON 8.0 SSE, NC US",35.43889,-82.78734,1112.8,2011-02,,,,,1.5,2.67,
US1NCHW0004,"WAYNESVILLE 0.7 ENE, NC US",35.488416,-82.986752,816.9,2011-02,,,,,1.25,2.62,
USR0000NLSP,"LAUREL SPRINGS NORTH CAROLINA, NC US",36.4,-81.2833,914.4,2011-02,,,,,,,
USC00310506,"BANNER ELK, NC US",36.1616,-81.8741,1149.1,2011-02,2,2,1,1.5,1.5,2.8,2.9
US1NCBR0006,"SUNSET BEACH 1.7 WNW, NC US",33.884053,-78.53773,4.9,2011-02,,,,,1.45,4.59,
US1NCBR0002,"LELAND 5.7 WSW, NC US",34.2024,-78.09481,21,2011-02,0,0,0,0,1.69,4.59,0
US1NCBR0001,"CALABASH 1.9 NNE, NC US",33.9246539,-78.5696509,13.4,2011-02,,0,,0,1.54,4.54,0
USC00310982,"BOONE 1 SE, NC US",36.21395,-81.64563,944.9,2011-02,0,0,0,0.1,1.2,2.58,0.1
USC00319440,"WILLIAMSTON 1 E, NC US",35.8529,-77.0306,6.1,2011-02,,,,,0.8,2.23,
USR0000NWHI,"WHITEVILLE NORTH CAROLINA, NC US",34.3361,-78.7286,30.5,2011-02,,,,,,,
USR0000NNWB,"NEW BERN NORTH CAROLINA, NC US",35.0967,-77.1108,6.1,2011-02,,,,,,,
US1NCHW0030,"WAYNESVILLE 2.2 SE, NC US",35.458483,-82.973765,1126.8,2011-02,,,,,1.31,2.73,
USC00318113,"SOUTHPORT 5 N, NC US",33.9947,-78.0077,6.1,2011-02,,,,,0.51,1.61,
US1NCNR0002,"CONWAY 0.3 W, NC US",36.43625,-77.23597,32.9,2011-02,,,,,0.84,1.48,
USR0000NMTI,"MOUNT ISLAND LAKE NORTH CAROLINA, NC US",35.3789,-80.9925,152.4,2011-02,,,,,,,
USW00093765,"BEAUFORT MICHAEL J SMITH FIELD, NC US",34.73258,-76.65659,2.4,2011-02,,,,,1.68,3.38,
USW00013786,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",36.26056,-76.175,4,2011-02,,,,,0.99,2.45,
USC00311606,"CEDAR ISLAND, NC US",34.9833,-76.3,2.4,2011-02,,,,,,,
US1NCAV0007,"LINVILLE FALLS 0.5 SW, NC US",35.95442,-81.952002,1024.7,2011-02,,,,,1.13,2.81,
USC00310878,"BLANTYRE 2, NC US",35.3044,-82.6306,655.3,2011-02,,,,,1.63,2.94,
US1NCAV0009,"LINVILLE 2.5 ENE, NC US",36.08952,-81.83565,1425.9,2011-02,,,,,0.75,2.59,
USW00093759,"ROCKY MOUNT WILSON AIRPORT, NC US",35.855,-77.89306,48.8,2011-02,,,,,0.73,1.99,
US1NCGH0003,"ROBBINSVILLE 1.5 NNW, NC US",35.34072,-83.8215,608.4,2011-02,,,,,1.23,2.93,
US1NCWT0001,"BLOWING ROCK 2.8 ENE, NC US",36.147037,-81.625824,1107,2011-02,,,,,0.97,2.22,
USC00317395,"ROCKY MOUNT, NC US",35.9516,-77.8189,39.6,2011-02,,,,,0.68,2.13,
US1NCWT0006,"BLOWING ROCK 4.4 NE, NC US",36.164823,-81.605514,1178.1,2011-02,2,0,3,0.3,1.06,2.31,0.6
USR0000NHIG,"HIGHLANDS NORTH CAROLINA, NC US",35.0836,-83.2178,1158.2,2011-02,,,,,,,
US1NCHW0025,"WAYNESVILLE 1.0 NW, NC US",35.493224,-83.012711,926.6,2011-02,,,,,1.2,2.79,
US1NCWT0007,"VALLE CRUCIS 1.4 SSE, NC US",36.191169,-81.76825,969,2011-02,,,,,1.32,2.91,
US1NCWT0009,"BOONE 0.6 N, NC US",36.21843,-81.672,1011.9,2011-02,0,0,1,0.5,1.18,2.6,0.7
US1NCON0004,"SWANSBORO 3.3 NW, NC US",34.72642,-77.16724,6.1,2011-02,,,,,1.72,4.07,
US1NCCA0001,"ELIZABETH CITY 10.5 NNW, NC US",36.43,-76.31,6.1,2011-02,,,,,1.01,1.91,
USC00312827,"ENFIELD, NC US",36.1686,-77.675,33.5,2011-02,,,,,0.6,1.11,
USC00313919,"HAW RIVER 1 E, NC US",36.06397,-79.36929,193.9,2011-02,,,,,0.87,1.8,
USC00310645,"BEECH MOUNTAIN, NC US",36.18738,-81.87409,1540.2,2011-02,,,,,1.4,3.41,
USC00319461,"WILMINGTON 7 SE, NC US",34.1425,-77.8788,9.1,2011-02,0,0,0,0,1.27,4.03,0
USC00310884,"BLEWETT LAKE, NC US",34.9836,-79.8769,39.6,2011-02,,,,,0.94,2.37,
USC00312940,"FAIRFIELD, NC US",35.5361,-76.3121,1.5,2011-02,,,,,0.9,2.5,
USC00319100,"WASHINGTON WWTP 4 W, NC US",35.55239,-77.0723,3,2011-02,,,,,0.76,2.97,
USC00311975,"CONCORD, NC US",35.4111,-80.5834,213.4,2011-02,,,,,1.6,2.28,
US1NCMC0001,"FRANKLIN 0.1 WNW, NC US",35.1816871,-83.3840492,645.9,2011-02,,,,,1.16,2.74,
USC00319467,"WILMINGTON 7 N, NC US",34.3208,-77.9205,12.2,2011-02,,,,,1.61,4.49,
US1NCMC0002,"FRANKLIN 7.3 E, NC US",35.19474,-83.25318,897.6,2011-02,,1,,1.1,1.12,2.62,1.1
US1NCWT0010,"BLOWING ROCK 2.2 NE, NC US",36.148359,-81.640031,1054,2011-02,,,,,0.93,2.17,
US1NCCS0001,"HYCO, NC US",36.46433,-79.157921,132,2011-02,,,,,0.68,1.98,
USC00317165,"RED SPRINGS 1 SE, NC US",34.8122,-79.1622,54.9,2011-02,,,,,1.41,2.16,
US1NCWT0015,"BEECH MOUNTAIN 1.2 SE, NC US",36.201,-81.871,1341.1,2011-02,,,,,1.45,3.49,
US1NCWT0014,"VILAS 1.8 WNW, NC US",36.26,-81.802,871.7,2011-02,,0,,0.5,1.34,2.38,0.7
US1NCGV0003,"OXFORD 6.3 S, NC US",36.2220779,-78.6114026,101.8,2011-02,,,,,0.78,1.36,
USC00318492,"TAPOCO, NC US",35.4477,-83.9388,338.3,2011-02,,,,,1.29,3.24,
US1NCCS0002,"MEBANE 11.2 N, NC US",36.251023,-79.238215,210,2011-02,,,,,0.6,1.82,
USR0000NSND,"SANDY RUN NORTH CAROLINA, NC US",34.6119,-77.4875,12.2,2011-02,,,,,,,
US1NCAL0006,"ELON COLLEGE 0.6 SSW, NC US",36.0866,-79.5165,203.3,2011-02,,,,,0.83,1.53,
USC00312719,"ELIZABETH CITY, NC US",36.3096,-76.205,2.4,2011-02,,,,,1.35,2.86,
USC00311624,"CELO 2 S, NC US",35.82638,-82.1837,823,2011-02,,,,,,,
US1NCIR0005,"STATESVILLE 2.9 ENE, NC US",35.795278,-80.834722,258.5,2011-02,,,,,0.65,1.65,
USC00312837,"ENKA, NC US",35.5409,-82.6535,624.8,2011-02,,,,,,,
USC00310531,"BARNARDSVILLE 2 SE, NC US",35.76,-82.4325,707.1,2011-02,,,,,1.02,2.44,
USR0000NRKM,"ROCKY MOUNT NORTH CAROLINA, NC US",35.9731,-77.7986,32,2011-02,,,,,,,
USC00319354,"WHITESVILLE 5 S, NC US",34.2572,-78.6872,15.2,2011-02,,,,,1.63,4.49,
USC00313921,"HAYESVILLE 1 SW, NC US",35.0533,-83.825,579.1,2011-02,,,,,0.75,2.19,
USC00319476,"WILSON 3 SW, NC US",35.6938,-77.946,33.5,2011-02,,,,,0.73,1.98,
US1NCMC0012,"FRANKLIN 4.4 ESE, NC US",35.161389,-83.307778,645,2011-02,,,,,1.11,2.71,
USC00319357,"WHITEVILLE 7 NW, NC US",34.4094,-78.7913,27.4,2011-02,,,,,1.63,3.99,
USR0000NNCP,"NORTH COVE PINNACLE N. CAROLIN, NC US",35.8167,-81.9372,780.3,2011-02,,,,,,,
US1NCMC0005,"FRANKLIN 7.1 N, NC US",35.2834,-83.4001,647.7,2011-02,,,,,0.99,2.5,
US1NCMC0004,"FRANKLIN 4.9 NNW, NC US",35.247,-83.414,602.6,2011-02,,0,,0.9,0.81,2.09,1.9
USC00317056,"RAEFORD, NC US",34.987,-79.219,76.2,2011-02,0,0,0,0,1.19,2.55,0
US1NCMC0008,"FRANKLIN 4.9 S, NC US",35.110639,-83.382827,633.1,2011-02,,,,,1.65,3.31,
US1NCWT0026,"MEAT CAMP 2.0 S, NC US",36.264213,-81.6673239,1004.3,2011-02,,,,,1.19,2.2,
US1NCSM0002,"DUNN 7.1 SSE, NC US",35.2149627,-78.5702045,61.9,2011-02,,,,,1.09,2.39,
USC00317170,"REELSBORO, NC US",35.131,-76.9153,13.7,2011-02,,,,,0.81,2.62,
USC00318380,"SURF CITY, NC US",34.4477,-77.5738,7.3,2011-02,,,,,1.58,4.01,
US1NCNH0005,"SILVER LAKE 1.3 NE, NC US",34.15961,-77.89862,5.5,2011-02,,,,,0.7,3.61,
US1NCVN0003,"HENDERSON 2.5 WSW, NC US",36.3136396,-78.4538112,128,2011-02,,,,,,1.11,
US1NCNH0007,"WILMINGTON 4.4 SSE, NC US",34.1527,-77.8842,7.9,2011-02,,,,,1.25,3.88,
USC00319123,"WATERVILLE 2, NC US",35.77449,-83.09985,435.9,2011-02,0,1,0,1,1.15,3.63,1
US1NCVN0005,"HENDERSON 2.5 NNE, NC US",36.3558,-78.3896,152.7,2011-02,,,,,0.5,1.3,
US1NCVN0006,"TOWNSVILLE 4.9 NE, NC US",36.54166232,-78.35692737,105.5,2011-02,,,,,0.3,1.05,
USR0000NGUI,"GUION FARM NORTH CAROLINA, NC US",35.2133,-82.59,792.5,2011-02,,,,,,,
US1NCMR0009,"WHISPERING PINES 2.1 NE, NC US",35.27947,-79.35665,120.7,2011-02,,,,,1.15,2.22,
US1NCWT0030,"BOONE 4.8 SE, NC US",36.1583,-81.6125,1222.2,2011-02,,,,,,2.47,
US1NCMR0008,"PINEHURST 1.3 NW, NC US",35.1941435,-79.4781104,162.5,2011-02,,,,,0.95,2.37,
USC00316096,"NEWPORT MOREHEAD CITY WEATHER FORECAST OFFICE, NC US",34.7763,-76.877,9.1,2011-02,,,,,1.88,4.11,
US1NCCD0005,"LENOIR 1.5 NE, NC US",35.92237,-81.51586,349,2011-02,,,,,0.93,2.34,
USR0000NNAC,"NATURE CONSERVANCY NORTH CAROL, NC US",34.0483,-78.2903,16.8,2011-02,,,,,,,
USC00312732,"ELIZABETHTOWN, NC US",34.6272,-78.6113,36.6,2011-02,0,0,0,0,1.65,3.7,0
USC00311881,"CLINTON 2 NE, NC US",35.02508,-78.276,48.2,2011-02,,,,,1.42,2.81,
US1NCCT0009,"HICKORY 2.9 W, NC US",35.739533,-81.378696,357.2,2011-02,,0,,0.2,0.88,2.71,0.2
US1NCCV0003,"KINGS MOUNTAIN 1.6 SW, NC US",35.2277,-81.3703,275.5,2011-02,,,,,1.59,2.64,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.79082,-78.69875,121.9,2011-02,,,,,0.94,1.41,
US1NCCK0003,"MURPHY 5.6 SW, NC US",35.036708,-84.098786,493.5,2011-02,,,,,0.64,2.39,
US1NCCM0010,"FAYETTEVILLE 9.9 SW, NC US",34.972951,-79.0308,59.1,2011-02,,,,,1.1,2.69,
US1NCHL0001,"ROANOKE RAPIDS 4.5 WNW, NC US",36.473,-77.729,40.8,2011-02,,,,,0.66,1.24,
US1NCCK0007,"MURPHY 15.5 WNW, NC US",35.140428,-84.296128,502.6,2011-02,,,,,0.62,2.54,
USC00311538,"CASAR, NC US",35.5119,-81.6189,344.4,2011-02,,,,,0.89,2.16,
US1NCWK0061,"RALEIGH 8.4 N, NC US",35.9425,-78.6812,126.8,2011-02,,,,,0.94,1.79,
USC00312500,"DUNN 4 NW, NC US",35.32432,-78.68782,61,2011-02,,,,,1.4,3.46,
US1NCCT0003,"NEWTON 5.0 ESE, NC US",35.648017,-81.132168,318.8,2011-02,,0,,0,0.45,0.66,0
US1NCSN0002,"STANFIELD 4.5 SSE, NC US",35.1755,-80.3967,152.4,2011-02,,,,,1.1,2.08,
US1NCWK0065,"HOLLY SPRINGS 3.6 SSE, NC US",35.604149,-78.818929,136.2,2011-02,,,,,0.94,1.59,
USC00311535,"CARY, NC US",35.71993,-78.78785,118.9,2011-02,,,,,0.68,1.34,
USC00319026,"WALLACE 1 SE, NC US",34.7315,-77.9831,10.7,2011-02,,,,,2.03,4.45,
USC00319147,"WAYNESVILLE 1 E, NC US",35.4868,-82.9681,810.2,2011-02,,,,,1.26,2.75,
US1NCCT0006,"SHERRILLS FORD 2.4 WNW, NC US",35.593812,-81.027951,267,2011-02,,0,,0,0.93,1.79,0
US1NCCT0007,"NORTH HICKORY 1.4 WNW, NC US",35.789225,-81.345535,322.8,2011-02,,,,,0.62,1.78,
USC00312740,"ELKIN, NC US",36.25465,-80.86396,277.4,2011-02,,,,,1.14,1.88,
US1NCCB0001,"KANNAPOLIS 5.2 E, NC US",35.491585,-80.527717,243.8,2011-02,,,,,1.43,2.21,
US1NCCM0019,"STEDMAN 1.0 NW, NC US",35.019543,-78.712689,39,2011-02,,,,,0.77,2.22,
USC00318292,"STATESVILLE 2 NNE, NC US",35.8099,-80.8808,244.8,2011-02,,,,,0.62,1.76,
US1NCCM0014,"FAYETTEVILLE 4.2 N, NC US",35.132521,-78.895527,71.3,2011-02,,,,,0.5,0.9,
US1NCCB0008,"CONCORD 4.5 SW, NC US",35.36472,-80.65495,193.9,2011-02,,,,,1.62,2.52,
US1NCCM0011,"FAYETTEVILLE 6.9 SW, NC US",35.010792,-78.995127,55.8,2011-02,,,,,1.01,2.52,
US1NCCB0007,"HARRISBURG 0.8 S, NC US",35.3104,-80.6656,204.2,2011-02,,,,,1.24,2.02,
US1NCFR0001,"WINSTON SALEM 0.6 S, NC US",36.09424,-80.261088,273.1,2011-02,,,,,0.61,1.56,
US1NCCM0021,"FAYETTEVILLE 5.1 WNW, NC US",35.106198,-78.978935,66.1,2011-02,,,,,1,2.43,
US1NCFR0004,"LEWISVILLE 4.2 N, NC US",36.154362,-80.405506,269.4,2011-02,,,,,0.83,1.68,
USC00312515,"DURHAM, NC US",36.0425,-78.9625,121.9,2011-02,,,,,1.1,3.02,
USC00314938,"LENOIR, NC US",35.9147,-81.5374,352,2011-02,,,,,0.97,2.68,
USC00311429,"CANE CREEK RESERVOIR, NC US",35.9495,-79.2386,160,2011-02,,,,,1.04,1.45,
USC00313969,"HENDERSON 2 NNW, NC US",36.3488,-78.41193,146.3,2011-02,,,,,0.64,1.45,
USC00310212,"APEX, NC US",35.74263,-78.83697,137.2,2011-02,,,,,0.67,1.3,
USC00310576,"BAYBORO 3 SW, NC US",35.1311,-76.816,1.5,2011-02,,,,,1.2,3.2,
US1NCFR0007,"LEWISVILLE 0.5 W, NC US",36.093139,-80.411299,280.4,2011-02,,,,,0.53,1.65,
US1NCWK0075,"RALEIGH 1.5 NNE, NC US",35.843824,-78.653134,100.9,2011-02,,,,,0.58,1.06,
USC00312635,"EDENTON, NC US",36.0164,-76.5516,3,2011-02,,,,,0.75,2.11,
US1NCFR0006,"PFAFFTOWN 1.1 SSE, NC US",36.156211,-80.370048,271,2011-02,,0,,0,0.17,0.17,0
USR0000NGRC,"GREENS CROSS NORTH CAROLINA, NC US",36.0175,-76.8917,12.8,2011-02,,,,,,,
US1NCWK0079,"CARY 1.1 W, NC US",35.7827,-78.819163,127.4,2011-02,,,,,0.63,1.22,
USC00311420,"CANDLER 1 W, NC US",35.5453,-82.6987,682.8,2011-02,1,1,1,1,0.77,1.76,1
USC00312631,"EDEN, NC US",36.4742,-79.7433,206.7,2011-02,,,,,0.52,1.48,
USC00312993,"FALLS LAKE, NC US",35.9808,-78.6529,85.3,2011-02,,,,,0.79,1.69,
USR0000NGRF,"GRANDFATHER NORTH CAROLINA, NC US",35.7564,-82.0439,487.7,2011-02,,,,,,,
US1NCJC0007,"WHITTIER 3.5 ESE, NC US",35.4254153,-83.2999815,645,2011-02,,,,,1.25,2.8,
US1NCJC0005,"SYLVA 6.3 NE, NC US",35.42985,-83.1346,1245.1,2011-02,,,,,1.07,2.84,
USC00317097,"RANDLEMAN, NC US",35.8222,-79.7917,246.9,2011-02,0,0,0,0,0.9,1.57,0
US1NCBF0004,"WASHINGTON 10.5 ESE, NC US",35.47763333,-76.89081667,5.2,2011-02,,,,,0.67,2.22,
US1NCBF0002,"WASHINGTON 7.6 SE, NC US",35.483,-76.949,1.8,2011-02,,,,,0.68,2.43,
US1NCBF0003,"WASHINGTON 7.5 SE, NC US",35.48545,-76.94886,1.2,2011-02,,,,,0.41,1.09,
US1NCMS0006,"MARSHALL 4.9 WNW, NC US",35.8124,-82.77018,739.4,2011-02,1,1,1,1.1,1.08,2.6,1.2
US1NCMS0005,"MARSHALL 13.6 NNW, NC US",35.98208,-82.76719,635.5,2011-02,,1,,1.7,1.04,2.86,1.9
US1NCWK0084,"APEX 5.5 SW, NC US",35.66919,-78.91351,93.9,2011-02,,,,,0.91,1.41,
USC00311437,"CANTO, NC US",35.7044,-82.7697,620.9,2011-02,,,,,0.78,2.11,
US1NCWK0082,"RALEIGH 2.1 SSW, NC US",35.791799,-78.667102,126.5,2011-02,,,,,0.79,1.35,
US1NCAS0006,"TODD 1.5 E, NC US",36.310283,-81.5683,1001,2011-02,,,,,1.45,2.76,
US1NCWK0083,"GARNER 5.8 W, NC US",35.6985,-78.7309,113.7,2011-02,,,,,0.68,1.43,
US1NCMK0015,"MOUNT HOLLY 4.4 ENE, NC US",35.330222,-80.96002,222.2,2011-02,,,,,1.48,2.36,
USC00311677,"CHAPEL HILL 2 W, NC US",35.9086,-79.0794,152.4,2011-02,,,,,1.15,1.74,
